,name,ticker,year,penalty
7543,Alpha Metallurgical Resources,AMR),2014,"5,503"
7544,Alpha Metallurgical Resources,AMR),2012,"5,503"
7545,Alpha Metallurgical Resources,AMR),2011,"5,503"
7546,Alpha Metallurgical Resources,AMR),2011,"5,503"
7547,Alpha Metallurgical Resources,AMR),2011,"5,503"
7548,Alpha Metallurgical Resources,AMR),2011,"5,503"
7549,Alpha Metallurgical Resources,AMR),2011,"5,503"
7550,Alpha Metallurgical Resources,AMR),2011,"5,503"
7551,Alpha Metallurgical Resources,AMR),2015,"5,503"
7552,Alpha Metallurgical Resources,AMR),2015,"5,503"
7553,Alpha Metallurgical Resources,AMR),2015,"5,503"
7554,Alpha Metallurgical Resources,AMR),2019,"5,500"
7555,Alpha Metallurgical Resources,AMR),2002,"5,500"
7556,Alpha Metallurgical Resources,AMR),2003,"5,500"
7557,Alpha Metallurgical Resources,AMR),2002,"5,500"
7558,Alpha Metallurgical Resources,AMR),2001,"5,500"
7559,Alpha Metallurgical Resources,AMR),2002,"5,500"
7560,Alpha Metallurgical Resources,AMR),2003,"5,500"
7561,Alpha Metallurgical Resources,AMR),2003,"5,500"
7562,Alpha Metallurgical Resources,AMR),2004,"5,500"
7563,Alpha Metallurgical Resources,AMR),2004,"5,500"
7564,Alpha Metallurgical Resources,AMR),2006,"5,500"
7565,Alpha Metallurgical Resources,AMR),2007,"5,500"
7566,Alpha Metallurgical Resources,AMR),2006,"5,500"
7567,Alpha Metallurgical Resources,AMR),2004,"5,500"
7568,Alpha Metallurgical Resources,AMR),2004,"5,500"
7569,Alpha Metallurgical Resources,AMR),2006,"5,500"
7570,Alpha Metallurgical Resources,AMR),2006,"5,500"
7571,Alpha Metallurgical Resources,AMR),2009,"5,500"
7572,Alpha Metallurgical Resources,AMR),2012,"5,500"
7573,Alpha Metallurgical Resources,AMR),2011,"5,500"
7574,Alpha Metallurgical Resources,AMR),2014,"5,500"
7575,Alpha Metallurgical Resources,AMR),2012,"5,500"
7576,Alpha Metallurgical Resources,AMR),2012,"5,500"
7577,Alpha Metallurgical Resources,AMR),2012,"5,500"
7578,Alpha Metallurgical Resources,AMR),2013,"5,500"
7579,Alpha Metallurgical Resources,AMR),2014,"5,500"
7580,Alpha Metallurgical Resources,AMR),2013,"5,500"
7581,Alpha Metallurgical Resources,AMR),2013,"5,500"
7582,Alpha Metallurgical Resources,AMR),2013,"5,500"
7583,Alpha Metallurgical Resources,AMR),2013,"5,481"
7584,Alpha Metallurgical Resources,AMR),2012,"5,480"
7585,Alpha Metallurgical Resources,AMR),2010,"5,473"
7586,Alpha Metallurgical Resources,AMR),2007,"5,452"
7587,Alpha Metallurgical Resources,AMR),2007,"5,452"
7588,Alpha Metallurgical Resources,AMR),2015,"5,437"
7589,Alpha Metallurgical Resources,AMR),2014,"5,429"
7590,Alpha Metallurgical Resources,AMR),2015,"5,427"
7591,Alpha Metallurgical Resources,AMR),2015,"5,427"
7592,Alpha Metallurgical Resources,AMR),2017,"5,426"
7593,Alpha Metallurgical Resources,AMR),2017,"5,426"
7594,Alpha Metallurgical Resources,AMR),2017,"5,426"
7595,Alpha Metallurgical Resources,AMR),2017,"5,426"
7596,Alpha Metallurgical Resources,AMR),2017,"5,426"
7597,Alpha Metallurgical Resources,AMR),2017,"5,426"
7598,Alpha Metallurgical Resources,AMR),2017,"5,426"
7599,Alpha Metallurgical Resources,AMR),2008,"5,409"
7600,Alpha Metallurgical Resources,AMR),2007,"5,407"
7601,Alpha Metallurgical Resources,AMR),2007,"5,407"
7602,Alpha Metallurgical Resources,AMR),2007,"5,407"
7603,Alpha Metallurgical Resources,AMR),2008,"5,400"
7604,Alpha Metallurgical Resources,AMR),2007,"5,400"
7605,Alpha Metallurgical Resources,AMR),2009,"5,400"
7606,Alpha Metallurgical Resources,AMR),2010,"5,400"
7607,Alpha Metallurgical Resources,AMR),2012,"5,400"
7608,Alpha Metallurgical Resources,AMR),2011,"5,400"
7609,Alpha Metallurgical Resources,AMR),2013,"5,400"
7610,Alpha Metallurgical Resources,AMR),2012,"5,400"
7611,Alpha Metallurgical Resources,AMR),2021,"5,395"
7612,Alpha Metallurgical Resources,AMR),2021,"5,395"
7613,Alpha Metallurgical Resources,AMR),2021,"5,395"
7614,Alpha Metallurgical Resources,AMR),2018,"5,384"
7615,Alpha Metallurgical Resources,AMR),2011,"5,380"
7616,Alpha Metallurgical Resources,AMR),2019,"5,374"
7617,Alpha Metallurgical Resources,AMR),2009,"5,365"
7618,Alpha Metallurgical Resources,AMR),2014,"5,353"
7619,Alpha Metallurgical Resources,AMR),2016,"5,353"
7620,Alpha Metallurgical Resources,AMR),2012,"5,350"
7621,Alpha Metallurgical Resources,AMR),2012,"5,350"
7622,Alpha Metallurgical Resources,AMR),2012,"5,350"
7623,Alpha Metallurgical Resources,AMR),2006,"5,342"
7624,Alpha Metallurgical Resources,AMR),2016,"5,338"
7625,Alpha Metallurgical Resources,AMR),2008,"5,337"
7626,Alpha Metallurgical Resources,AMR),2010,"5,336"
7627,Alpha Metallurgical Resources,AMR),2013,"5,335"
7628,Alpha Metallurgical Resources,AMR),2020,"5,332"
7629,Alpha Metallurgical Resources,AMR),2020,"5,332"
7630,Alpha Metallurgical Resources,AMR),2020,"5,332"
7631,Alpha Metallurgical Resources,AMR),2020,"5,332"
7632,Alpha Metallurgical Resources,AMR),2020,"5,332"
7633,Alpha Metallurgical Resources,AMR),2013,"5,329"
7634,Alpha Metallurgical Resources,AMR),2007,"5,325"
7635,Alpha Metallurgical Resources,AMR),2014,"5,308"
7636,Alpha Metallurgical Resources,AMR),2011,"5,306"
7637,Alpha Metallurgical Resources,AMR),2003,"5,300"
7638,Alpha Metallurgical Resources,AMR),2002,"5,300"
7639,Alpha Metallurgical Resources,AMR),2003,"5,300"
7640,Alpha Metallurgical Resources,AMR),2004,"5,300"
7641,Alpha Metallurgical Resources,AMR),2004,"5,300"
7642,Alpha Metallurgical Resources,AMR),2006,"5,300"
7643,Alpha Metallurgical Resources,AMR),2006,"5,300"
7644,Alpha Metallurgical Resources,AMR),2006,"5,300"
7645,Alpha Metallurgical Resources,AMR),2006,"5,300"
7646,Alpha Metallurgical Resources,AMR),2006,"5,300"
7647,Alpha Metallurgical Resources,AMR),2006,"5,300"
7648,Alpha Metallurgical Resources,AMR),2006,"5,300"
7649,Alpha Metallurgical Resources,AMR),2010,"5,300"
7650,Alpha Metallurgical Resources,AMR),2012,"5,300"
7651,Alpha Metallurgical Resources,AMR),2012,"5,300"
7652,Alpha Metallurgical Resources,AMR),2015,"5,300"
7653,Alpha Metallurgical Resources,AMR),2013,"5,299"
7654,Alpha Metallurgical Resources,AMR),2006,"5,295"
7655,Alpha Metallurgical Resources,AMR),2018,"5,285"
7656,Alpha Metallurgical Resources,AMR),2010,"5,272"
7657,Alpha Metallurgical Resources,AMR),2014,"5,262"
7658,Alpha Metallurgical Resources,AMR),2011,"5,255"
7659,Alpha Metallurgical Resources,AMR),2006,"5,250"
7660,Alpha Metallurgical Resources,AMR),2009,"5,250"
7661,Alpha Metallurgical Resources,AMR),2009,"5,247"
7662,Alpha Metallurgical Resources,AMR),2009,"5,247"
7663,Alpha Metallurgical Resources,AMR),2019,"5,239"
7664,Alpha Metallurgical Resources,AMR),2019,"5,239"
7665,Alpha Metallurgical Resources,AMR),2019,"5,239"
7666,Alpha Metallurgical Resources,AMR),2013,"5,221"
7667,Alpha Metallurgical Resources,AMR),2011,"5,219"
7668,Alpha Metallurgical Resources,AMR),2010,"5,211"
7669,Alpha Metallurgical Resources,AMR),2010,"5,211"
7670,Alpha Metallurgical Resources,AMR),2010,"5,211"
7671,Alpha Metallurgical Resources,AMR),2010,"5,211"
7672,Alpha Metallurgical Resources,AMR),2009,"5,211"
7673,Alpha Metallurgical Resources,AMR),2010,"5,211"
7674,Alpha Metallurgical Resources,AMR),2009,"5,211"
7675,Alpha Metallurgical Resources,AMR),2014,"5,211"
7676,Alpha Metallurgical Resources,AMR),2011,"5,211"
7677,Alpha Metallurgical Resources,AMR),2013,"5,211"
7678,Alpha Metallurgical Resources,AMR),2011,"5,211"
7679,Alpha Metallurgical Resources,AMR),2014,"5,211"
7680,Alpha Metallurgical Resources,AMR),2011,"5,211"
7681,Alpha Metallurgical Resources,AMR),2005,"5,200"
7682,Alpha Metallurgical Resources,AMR),2002,"5,200"
7683,Alpha Metallurgical Resources,AMR),2006,"5,200"
7684,Alpha Metallurgical Resources,AMR),2010,"5,200"
7685,Alpha Metallurgical Resources,AMR),2009,"5,200"
7686,Alpha Metallurgical Resources,AMR),2010,"5,200"
7687,Alpha Metallurgical Resources,AMR),2011,"5,200"
7688,Alpha Metallurgical Resources,AMR),2011,"5,200"
7689,Alpha Metallurgical Resources,AMR),2011,"5,200"
7690,Alpha Metallurgical Resources,AMR),2012,"5,200"
7691,Alpha Metallurgical Resources,AMR),2011,"5,200"
7692,Alpha Metallurgical Resources,AMR),2011,"5,200"
7693,Alpha Metallurgical Resources,AMR),2012,"5,200"
7694,Alpha Metallurgical Resources,AMR),2015,"5,200"
7695,Alpha Metallurgical Resources,AMR),2011,"5,175"
7696,Alpha Metallurgical Resources,AMR),2008,"5,166"
7697,Alpha Metallurgical Resources,AMR),2006,"5,160"
7698,Alpha Metallurgical Resources,AMR),2005,"5,150"
7699,Alpha Metallurgical Resources,AMR),2003,"5,120"
7700,Alpha Metallurgical Resources,AMR),2003,"5,120"
7701,Alpha Metallurgical Resources,AMR),2018,"5,111"
7702,Alpha Metallurgical Resources,AMR),2018,"5,111"
7703,Alpha Metallurgical Resources,AMR),2018,"5,111"
7704,Alpha Metallurgical Resources,AMR),2018,"5,111"
7705,Alpha Metallurgical Resources,AMR),2018,"5,111"
7706,Alpha Metallurgical Resources,AMR),2018,"5,111"
7707,Alpha Metallurgical Resources,AMR),2018,"5,111"
7708,Alpha Metallurgical Resources,AMR),2018,"5,111"
7709,Alpha Metallurgical Resources,AMR),2018,"5,111"
7710,Alpha Metallurgical Resources,AMR),2007,"5,107"
7711,Alpha Metallurgical Resources,AMR),2001,"5,100"
7712,Alpha Metallurgical Resources,AMR),2002,"5,100"
7713,Alpha Metallurgical Resources,AMR),2004,"5,100"
7714,Alpha Metallurgical Resources,AMR),2003,"5,099"
7715,Alpha Metallurgical Resources,AMR),2007,"5,081"
7716,Alpha Metallurgical Resources,AMR),2007,"5,080"
7717,Alpha Metallurgical Resources,AMR),2007,"5,080"
7718,Alpha Metallurgical Resources,AMR),2007,"5,080"
7719,Alpha Metallurgical Resources,AMR),2007,"5,080"
7720,Alpha Metallurgical Resources,AMR),2007,"5,080"
7721,Alpha Metallurgical Resources,AMR),2007,"5,080"
7722,Alpha Metallurgical Resources,AMR),2009,"5,080"
7723,Alpha Metallurgical Resources,AMR),2009,"5,080"
7724,Alpha Metallurgical Resources,AMR),2009,"5,080"
7725,Alpha Metallurgical Resources,AMR),2008,"5,080"
7726,Alpha Metallurgical Resources,AMR),2010,"5,080"
7727,Alpha Metallurgical Resources,AMR),2009,"5,080"
7728,Alpha Metallurgical Resources,AMR),2009,"5,080"
7729,Alpha Metallurgical Resources,AMR),2010,"5,080"
7730,Alpha Metallurgical Resources,AMR),2009,"5,080"
7731,Alpha Metallurgical Resources,AMR),2010,"5,080"
7732,Alpha Metallurgical Resources,AMR),2009,"5,080"
7733,Alpha Metallurgical Resources,AMR),2009,"5,080"
7734,Alpha Metallurgical Resources,AMR),2009,"5,080"
7735,Alpha Metallurgical Resources,AMR),2010,"5,080"
7736,Alpha Metallurgical Resources,AMR),2010,"5,080"
7737,Alpha Metallurgical Resources,AMR),2010,"5,080"
7738,Alpha Metallurgical Resources,AMR),2010,"5,080"
7739,Alpha Metallurgical Resources,AMR),2009,"5,080"
7740,Alpha Metallurgical Resources,AMR),2009,"5,080"
7741,Alpha Metallurgical Resources,AMR),2009,"5,080"
7742,Alpha Metallurgical Resources,AMR),2009,"5,080"
7743,Alpha Metallurgical Resources,AMR),2009,"5,080"
7744,Alpha Metallurgical Resources,AMR),2008,"5,080"
7745,Alpha Metallurgical Resources,AMR),2010,"5,080"
7746,Alpha Metallurgical Resources,AMR),2009,"5,080"
7747,Alpha Metallurgical Resources,AMR),2009,"5,080"
7748,Alpha Metallurgical Resources,AMR),2009,"5,080"
7749,Alpha Metallurgical Resources,AMR),2010,"5,080"
7750,Alpha Metallurgical Resources,AMR),2008,"5,080"
7751,Alpha Metallurgical Resources,AMR),2010,"5,080"
7752,Alpha Metallurgical Resources,AMR),2009,"5,080"
7753,Alpha Metallurgical Resources,AMR),2014,"5,080"
7754,Alpha Metallurgical Resources,AMR),2012,"5,080"
7755,Alpha Metallurgical Resources,AMR),2013,"5,080"
7756,Alpha Metallurgical Resources,AMR),2012,"5,080"
7757,Alpha Metallurgical Resources,AMR),2012,"5,080"
7758,Alpha Metallurgical Resources,AMR),2012,"5,080"
7759,Alpha Metallurgical Resources,AMR),2014,"5,080"
7760,Alpha Metallurgical Resources,AMR),2011,"5,080"
7761,Alpha Metallurgical Resources,AMR),2011,"5,080"
7762,Alpha Metallurgical Resources,AMR),2011,"5,080"
7763,Alpha Metallurgical Resources,AMR),2012,"5,080"
7764,Alpha Metallurgical Resources,AMR),2011,"5,080"
7765,Alpha Metallurgical Resources,AMR),2012,"5,080"
7766,Alpha Metallurgical Resources,AMR),2011,"5,080"
7767,Alpha Metallurgical Resources,AMR),2011,"5,080"
7768,Alpha Metallurgical Resources,AMR),2014,"5,080"
7769,Alpha Metallurgical Resources,AMR),2012,"5,080"
7770,Alpha Metallurgical Resources,AMR),2012,"5,080"
7771,Alpha Metallurgical Resources,AMR),2013,"5,080"
7772,Alpha Metallurgical Resources,AMR),2012,"5,080"
7773,Alpha Metallurgical Resources,AMR),2013,"5,080"
7774,Alpha Metallurgical Resources,AMR),2011,"5,080"
7775,Alpha Metallurgical Resources,AMR),2011,"5,080"
7776,Alpha Metallurgical Resources,AMR),2014,"5,080"
7777,Alpha Metallurgical Resources,AMR),2011,"5,080"
7778,Alpha Metallurgical Resources,AMR),2012,"5,080"
7779,Alpha Metallurgical Resources,AMR),2012,"5,080"
7780,Alpha Metallurgical Resources,AMR),2013,"5,080"
7781,Alpha Metallurgical Resources,AMR),2012,"5,080"
7782,Alpha Metallurgical Resources,AMR),2011,"5,080"
7783,Alpha Metallurgical Resources,AMR),2012,"5,080"
7784,Alpha Metallurgical Resources,AMR),2012,"5,080"
7785,Alpha Metallurgical Resources,AMR),2011,"5,080"
7786,Alpha Metallurgical Resources,AMR),2012,"5,080"
7787,Alpha Metallurgical Resources,AMR),2012,"5,080"
7788,Alpha Metallurgical Resources,AMR),2012,"5,080"
7789,Alpha Metallurgical Resources,AMR),2011,"5,080"
7790,Alpha Metallurgical Resources,AMR),2011,"5,080"
7791,Alpha Metallurgical Resources,AMR),2012,"5,080"
7792,Alpha Metallurgical Resources,AMR),2012,"5,080"
7793,Alpha Metallurgical Resources,AMR),2011,"5,080"
7794,Alpha Metallurgical Resources,AMR),2012,"5,080"
7795,Alpha Metallurgical Resources,AMR),2014,"5,080"
7796,Alpha Metallurgical Resources,AMR),2011,"5,080"
7797,Alpha Metallurgical Resources,AMR),2014,"5,080"
7798,Alpha Metallurgical Resources,AMR),2013,"5,080"
7799,Alpha Metallurgical Resources,AMR),2011,"5,080"
7800,Alpha Metallurgical Resources,AMR),2011,"5,080"
7801,Alpha Metallurgical Resources,AMR),2012,"5,080"
7802,Alpha Metallurgical Resources,AMR),2011,"5,080"
7803,Alpha Metallurgical Resources,AMR),2011,"5,080"
7804,Alpha Metallurgical Resources,AMR),2011,"5,080"
7805,Alpha Metallurgical Resources,AMR),2014,"5,080"
7806,Alpha Metallurgical Resources,AMR),2014,"5,080"
7807,Alpha Metallurgical Resources,AMR),2012,"5,080"
7808,Alpha Metallurgical Resources,AMR),2012,"5,080"
7809,Alpha Metallurgical Resources,AMR),2014,"5,080"
7810,Alpha Metallurgical Resources,AMR),2013,"5,080"
7811,Alpha Metallurgical Resources,AMR),2014,"5,080"
7812,Alpha Metallurgical Resources,AMR),2014,"5,080"
7813,Alpha Metallurgical Resources,AMR),2012,"5,080"
7814,Alpha Metallurgical Resources,AMR),2012,"5,080"
7815,Alpha Metallurgical Resources,AMR),2012,"5,080"
7816,Alpha Metallurgical Resources,AMR),2011,"5,080"
7817,Alpha Metallurgical Resources,AMR),2012,"5,080"
7818,Alpha Metallurgical Resources,AMR),2013,"5,080"
7819,Alpha Metallurgical Resources,AMR),2013,"5,080"
7820,Alpha Metallurgical Resources,AMR),2012,"5,080"
7821,Alpha Metallurgical Resources,AMR),2012,"5,080"
7822,Alpha Metallurgical Resources,AMR),2012,"5,080"
7823,Alpha Metallurgical Resources,AMR),2014,"5,080"
7824,Alpha Metallurgical Resources,AMR),2011,"5,080"
7825,Alpha Metallurgical Resources,AMR),2011,"5,080"
7826,Alpha Metallurgical Resources,AMR),2011,"5,080"
7827,Alpha Metallurgical Resources,AMR),2011,"5,080"
7828,Alpha Metallurgical Resources,AMR),2011,"5,080"
7829,Alpha Metallurgical Resources,AMR),2011,"5,080"
7830,Alpha Metallurgical Resources,AMR),2015,"5,080"
7831,Alpha Metallurgical Resources,AMR),2015,"5,080"
7832,Alpha Metallurgical Resources,AMR),2015,"5,080"
7833,Alpha Metallurgical Resources,AMR),2015,"5,080"
7834,Alpha Metallurgical Resources,AMR),2015,"5,080"
7835,Alpha Metallurgical Resources,AMR),2015,"5,080"
7836,Alpha Metallurgical Resources,AMR),2015,"5,080"
7837,Alpha Metallurgical Resources,AMR),2015,"5,080"
7838,Alpha Metallurgical Resources,AMR),2015,"5,080"
7839,Alpha Metallurgical Resources,AMR),2015,"5,080"
7840,Alpha Metallurgical Resources,AMR),2015,"5,080"
7841,Alpha Metallurgical Resources,AMR),2016,"5,080"
7842,Alpha Metallurgical Resources,AMR),2015,"5,080"
7843,Alpha Metallurgical Resources,AMR),2015,"5,080"
7844,Alpha Metallurgical Resources,AMR),2015,"5,080"
7845,Alpha Metallurgical Resources,AMR),2015,"5,080"
7846,Alpha Metallurgical Resources,AMR),2015,"5,080"
7847,Alpha Metallurgical Resources,AMR),2008,"5,078"
7848,Alpha Metallurgical Resources,AMR),2008,"5,071"
7849,Alpha Metallurgical Resources,AMR),2008,"5,070"
7850,Alpha Metallurgical Resources,AMR),2012,"5,064"
7851,Alpha Metallurgical Resources,AMR),2010,"5,053"
7852,Alpha Metallurgical Resources,AMR),2010,"5,053"
7853,Alpha Metallurgical Resources,AMR),2013,"5,053"
7854,Alpha Metallurgical Resources,AMR),2010,"5,052"
7855,Alpha Metallurgical Resources,AMR),2012,"5,029"
7856,Alpha Metallurgical Resources,AMR),2010,"5,025"
7857,Alpha Metallurgical Resources,AMR),2009,"5,025"
7858,Alpha Metallurgical Resources,AMR),2011,"5,023"
7859,Alpha Metallurgical Resources,AMR),2015,"5,001"
7860,Alpha Metallurgical Resources,AMR),2007,"5,000"
7861,Alpha Metallurgical Resources,AMR),2007,"5,000"
7862,Alpha Metallurgical Resources,AMR),2013,"5,000"
7863,Alpha Metallurgical Resources,AMR),2012,"5,000"
7864,Alpha Metallurgical Resources,AMR),2012,"5,000"
7865,Alpha Metallurgical Resources,AMR),2011,"5,000"
7866,Alpha Metallurgical Resources,AMR),2008,"5,000"
7867,Alpha Metallurgical Resources,AMR),2008,"5,000"
7868,Alpha Metallurgical Resources,AMR),2006,"5,000"
7869,Alpha Metallurgical Resources,AMR),2005,"5,000"
7870,Alpha Metallurgical Resources,AMR),2005,"5,000"
7871,Alpha Metallurgical Resources,AMR),2005,"5,000"
7872,Alpha Metallurgical Resources,AMR),2003,"5,000"
7873,Alpha Metallurgical Resources,AMR),2002,"5,000"
7874,Alpha Metallurgical Resources,AMR),2002,"5,000"
7875,Alpha Metallurgical Resources,AMR),2011,"5,000"
7876,Alpha Metallurgical Resources,AMR),2000,"5,000"
7877,Alpha Metallurgical Resources,AMR),2001,"5,000"
7878,Alpha Metallurgical Resources,AMR),2002,"5,000"
7879,Alpha Metallurgical Resources,AMR),2003,"5,000"
7880,Alpha Metallurgical Resources,AMR),2001,"5,000"
7881,Alpha Metallurgical Resources,AMR),2001,"5,000"
7882,Alpha Metallurgical Resources,AMR),2001,"5,000"
7883,Alpha Metallurgical Resources,AMR),2001,"5,000"
7884,Alpha Metallurgical Resources,AMR),2000,"5,000"
7885,Alpha Metallurgical Resources,AMR),2001,"5,000"
7886,Alpha Metallurgical Resources,AMR),2002,"5,000"
7887,Alpha Metallurgical Resources,AMR),2001,"5,000"
7888,Alpha Metallurgical Resources,AMR),2000,"5,000"
7889,Alpha Metallurgical Resources,AMR),2000,"5,000"
7890,Alpha Metallurgical Resources,AMR),2003,"5,000"
7891,Alpha Metallurgical Resources,AMR),2002,"5,000"
7892,Alpha Metallurgical Resources,AMR),2003,"5,000"
7893,Alpha Metallurgical Resources,AMR),2002,"5,000"
7894,Alpha Metallurgical Resources,AMR),2000,"5,000"
7895,Alpha Metallurgical Resources,AMR),2003,"5,000"
7896,Alpha Metallurgical Resources,AMR),2000,"5,000"
7897,Alpha Metallurgical Resources,AMR),2006,"5,000"
7898,Alpha Metallurgical Resources,AMR),2005,"5,000"
7899,Alpha Metallurgical Resources,AMR),2006,"5,000"
7900,Alpha Metallurgical Resources,AMR),2005,"5,000"
7901,Alpha Metallurgical Resources,AMR),2006,"5,000"
7902,Alpha Metallurgical Resources,AMR),2005,"5,000"
7903,Alpha Metallurgical Resources,AMR),2007,"5,000"
7904,Alpha Metallurgical Resources,AMR),2007,"5,000"
7905,Alpha Metallurgical Resources,AMR),2005,"5,000"
7906,Alpha Metallurgical Resources,AMR),2007,"5,000"
7907,Alpha Metallurgical Resources,AMR),2006,"5,000"
7908,Alpha Metallurgical Resources,AMR),2005,"5,000"
7909,Alpha Metallurgical Resources,AMR),2007,"5,000"
7910,Alpha Metallurgical Resources,AMR),2006,"5,000"
7911,Alpha Metallurgical Resources,AMR),2006,"5,000"
7912,Alpha Metallurgical Resources,AMR),2007,"5,000"
7913,Alpha Metallurgical Resources,AMR),2007,"5,000"
7914,Alpha Metallurgical Resources,AMR),2006,"5,000"
7915,Alpha Metallurgical Resources,AMR),2007,"5,000"
7916,Alpha Metallurgical Resources,AMR),2007,"5,000"
7917,Alpha Metallurgical Resources,AMR),2005,"5,000"
7918,Alpha Metallurgical Resources,AMR),2006,"5,000"
7919,Alpha Metallurgical Resources,AMR),2007,"5,000"
7920,Alpha Metallurgical Resources,AMR),2005,"5,000"
7921,Alpha Metallurgical Resources,AMR),2007,"5,000"
7922,Alpha Metallurgical Resources,AMR),2007,"5,000"
7923,Alpha Metallurgical Resources,AMR),2007,"5,000"
7924,Alpha Metallurgical Resources,AMR),2009,"5,000"
7925,Alpha Metallurgical Resources,AMR),2010,"5,000"
7926,Alpha Metallurgical Resources,AMR),2010,"5,000"
7927,Alpha Metallurgical Resources,AMR),2011,"5,000"
7928,Alpha Metallurgical Resources,AMR),2009,"5,000"
7929,Alpha Metallurgical Resources,AMR),2008,"5,000"
7930,Alpha Metallurgical Resources,AMR),2009,"5,000"
7931,Alpha Metallurgical Resources,AMR),2009,"5,000"
7932,Alpha Metallurgical Resources,AMR),2008,"5,000"
7933,Alpha Metallurgical Resources,AMR),2008,"5,000"
7934,Alpha Metallurgical Resources,AMR),2010,"5,000"
7935,Alpha Metallurgical Resources,AMR),2010,"5,000"
7936,Alpha Metallurgical Resources,AMR),2008,"5,000"
7937,Alpha Metallurgical Resources,AMR),2010,"5,000"
7938,Alpha Metallurgical Resources,AMR),2008,"5,000"
7939,Alpha Metallurgical Resources,AMR),2010,"5,000"
7940,Alpha Metallurgical Resources,AMR),2008,"5,000"
7941,Alpha Metallurgical Resources,AMR),2009,"5,000"
7942,Alpha Metallurgical Resources,AMR),2008,"5,000"
7943,Alpha Metallurgical Resources,AMR),2008,"5,000"
7944,Alpha Metallurgical Resources,AMR),2009,"5,000"
7945,Alpha Metallurgical Resources,AMR),2009,"5,000"
7946,Alpha Metallurgical Resources,AMR),2010,"5,000"
7947,Alpha Metallurgical Resources,AMR),2008,"5,000"
7948,Alpha Metallurgical Resources,AMR),2010,"5,000"
7949,Alpha Metallurgical Resources,AMR),2009,"5,000"
7950,Alpha Metallurgical Resources,AMR),2009,"5,000"
7951,Alpha Metallurgical Resources,AMR),2009,"5,000"
7952,Alpha Metallurgical Resources,AMR),2010,"5,000"
7953,Alpha Metallurgical Resources,AMR),2010,"5,000"
7954,Alpha Metallurgical Resources,AMR),2008,"5,000"
7955,Alpha Metallurgical Resources,AMR),2010,"5,000"
7956,Alpha Metallurgical Resources,AMR),2010,"5,000"
7957,Alpha Metallurgical Resources,AMR),2008,"5,000"
7958,Alpha Metallurgical Resources,AMR),2010,"5,000"
7959,Alpha Metallurgical Resources,AMR),2009,"5,000"
7960,Alpha Metallurgical Resources,AMR),2009,"5,000"
7961,Alpha Metallurgical Resources,AMR),2008,"5,000"
7962,Alpha Metallurgical Resources,AMR),2009,"5,000"
7963,Alpha Metallurgical Resources,AMR),2009,"5,000"
7964,Alpha Metallurgical Resources,AMR),2010,"5,000"
7965,Alpha Metallurgical Resources,AMR),2014,"5,000"
7966,Alpha Metallurgical Resources,AMR),2013,"5,000"
7967,Alpha Metallurgical Resources,AMR),2012,"5,000"
7968,Alpha Metallurgical Resources,AMR),2011,"5,000"
7969,Alpha Metallurgical Resources,AMR),2011,"5,000"
7970,Alpha Metallurgical Resources,AMR),2011,"5,000"
7971,Alpha Metallurgical Resources,AMR),2014,"5,000"
7972,Alpha Metallurgical Resources,AMR),2011,"5,000"
7973,Alpha Metallurgical Resources,AMR),2011,"5,000"
7974,Alpha Metallurgical Resources,AMR),2011,"5,000"
7975,Alpha Metallurgical Resources,AMR),2014,"5,000"
7976,Alpha Metallurgical Resources,AMR),2012,"5,000"
7977,Alpha Metallurgical Resources,AMR),2012,"5,000"
7978,Alpha Metallurgical Resources,AMR),2013,"5,000"
7979,Alpha Metallurgical Resources,AMR),2014,"5,000"
7980,Alpha Metallurgical Resources,AMR),2011,"5,000"
7981,Alpha Metallurgical Resources,AMR),2011,"5,000"
7982,Alpha Metallurgical Resources,AMR),2011,"5,000"
7983,Alpha Metallurgical Resources,AMR),2011,"5,000"
7984,Alpha Metallurgical Resources,AMR),2012,"5,000"
7985,Alpha Metallurgical Resources,AMR),2014,"5,000"
7986,Alpha Metallurgical Resources,AMR),2012,"5,000"
7987,Alpha Metallurgical Resources,AMR),2011,"5,000"
7988,Alpha Metallurgical Resources,AMR),2014,"5,000"
7989,Alpha Metallurgical Resources,AMR),2011,"5,000"
7990,Alpha Metallurgical Resources,AMR),2011,"5,000"
7991,Alpha Metallurgical Resources,AMR),2012,"5,000"
7992,Alpha Metallurgical Resources,AMR),2014,"5,000"
7993,Alpha Metallurgical Resources,AMR),2013,"5,000"
7994,Alpha Metallurgical Resources,AMR),2012,"5,000"
7995,Alpha Metallurgical Resources,AMR),2013,"5,000"
7996,Alpha Metallurgical Resources,AMR),2013,"5,000"
7997,Alpha Metallurgical Resources,AMR),2013,"5,000"
7998,Alpha Metallurgical Resources,AMR),2011,"5,000"
7999,Alpha Metallurgical Resources,AMR),2012,"5,000"
8000,Alpha Metallurgical Resources,AMR),2011,"5,000"
8001,Alpha Metallurgical Resources,AMR),2013,"5,000"
8002,Alpha Metallurgical Resources,AMR),2014,"5,000"
8003,Alpha Metallurgical Resources,AMR),2011,"5,000"
8004,Alpha Metallurgical Resources,AMR),2014,"5,000"
8005,Alpha Metallurgical Resources,AMR),2011,"5,000"
8006,Alpha Metallurgical Resources,AMR),2011,"5,000"
8007,Alpha Metallurgical Resources,AMR),2011,"5,000"
8008,Alpha Metallurgical Resources,AMR),2011,"5,000"
